pos,label
g-------- p-s---mn- n-s---ma- v3siia--- n-s---mn- n-s---mn- n-p---fa- r-------- a-p---fa- v--pna--- u-------- c-------- n-s---ma- v3siia--- v--fna--- u--------,i
p-s---mn- g-------- g-------- d-------- v3saia--- n-s---md- a-s---md- u--------,i
n-s---fn- g-------- d-------- n-s---fd- a-s---fd- n-s---mn- v3saia--- v-spp-fn- n-s---md- n-s---mg- n-s---fd- u-------- p-s---fa- n-s---mn- v3siia--- n-s---mn- n-s---mn- n-s---fa- n-s---mg- n-p---fg- n-s---na- a-s---fa- u--------,i
p-s---fa- g-------- v3saia--- r-------- n-s---nd- u--------,i
p-s---fn- g-------- a-s---ma- n-s---ma- v3siia--- n-s---fa- a-s---fa- u-------- a-p---ma- g-------- v3siia--- n-p---ma- n-p---mg- g-------- a-p---mg- c-------- a-p---mg- a-p---mg- u-------- p-p---ma- p-s---fg- r-------- v3piia--- r-------- n-s---mg- n-p---fg- u--------,i
d-------- g-------- v-sppefn- v3siia--- n-p---ma- a-s---fn- n-s---fn- u--------,i
d-------- v2spma--- n-s---fv- a-s---fv- u-------- c-------- a-p---na- n-p---na- v2sase--- n-p---ng- g-------- a-p---ng- c-------- a-p---mg- a-p---mg- u-------- p-p---mn- d-------- r-------- a-p---md- v3piia--- a-s---ma- n-s---ma- r-------- n-s---nd- a-s---mg- v-ppp-mn- n-s---mg- u--------,i
p-p---mn- g-------- d-------- v3prie--- n-s---fd- u-------- n-s---mn- g-------- v3srie--- u-------- n-p---fd- v-prpemn- u-------- r-------- g-------- n-p---na- a-p---na- v3plia--- u--------,i
g-------- n-s---mn- c-------- a-s---mn- n-s---mn- a-p---fd- n-p---fd- v3pfim--- r-------- p-s----g- u--------,i
p-s---md- g-------- g-------- v-sapamd- a-s---fn- v2stie--- n-s---fn- u--------,i
d-------- v-sapafn- n-s---fn- a-s---ma- n-s---ma- v3saia--- n-s---md- n-s---mg- g-------- a-s---mg- c-------- n-s---ng- c-------- n-p---mg- u--------,i
d-------- g-------- a-p---fd- v-sapmfn- n-p---fd- v3siie--- r-------- n-s---mg- a-s---na- r-------- n-s---na- v-sppafn- d-------- a-s---fn- u-------- r-------- p-s---fd- g-------- c-------- a-p---fn- m-------- v3piie--- u-------- n-s---fn- n-s---mg- n-s---fn- u-------- n-s---fn- g-------- --------- u--------,i
d-------- g-------- d-------- v3piia--- d-------- n-p---fn- n-p---fn- v3piia--- u--------,i
p-p---mn- g-------- r-------- n-s---ma- c-------- n-s---ma- c-------- n-s---ma- n-s---ma- g-------- n-s---ma- g-------- n-s---ma- g-------- n-s---ma- n-s---mg- n-s---mn- g-------- c-------- n-s---mn- v-drpemn- a-d---mn- v3pli---- n-p---mn- r-------- n-p---fd- n-p---fd- u-------- n-s---nd- g-------- n-s---mg- v-prpemn- u-------- c-------- n-p---mn- a-p---mn- u-------- n-p---md- v-prpamn- p-p---mn- g-------- r-------- n-s---fa- n-s---nd- v-pppemn- n-s---fa- a-s---fa- v3ppia--- u--------,i
a-p---mn- g-------- n-p----g- n-p---mn- v3piie--- r-------- n-s---md- u--------,i
p-p---mn- g-------- c-------- g-------- v3piie--- n-s---fa- r-------- n-s---ma- v-sppafa- u-------- d-------- r-------- a-p---ma- n-p---na- a-p---na- v3piia--- u--------,i
d-------- n-s---fn- n-p---ma- c-------- a-p---ma- a-p---ma- p-s---fd- r-------- n-s---fd- a-s---ma- n-s---ma- n-p---na- v--pna--- u--------,i
d-------- a-p---fd- n-p---fd- r-------- n-s---fa- v3sria--- u--------,i
d-------- d-------- d-------- a-s---fn- g-------- v-pppafn- r-------- n-p---fd- v3spme--- u-------- g-------- g-------- p-p---md- n-p---nd- g-------- d-------- n-s---nn- v3saom--- u--------,i
d-------- g-------- v3piia--- u-------- n-s---mn- g-------- n-s---fa- v3saim--- n-s---fd- u--------,i
d-------- r-------- v-sapafn- a-s---nv- n-s---nv- v2spme--- p-s---mg- u-------- c-------- v2sase--- a-s---ma- g-------- n-s---ma- n-p---ma- g-------- a-p---ma- g-------- u--------,i
d-------- p-s---na- p-s---md- a-s---fn- v2spia--- u-------- n-p---mn- d-------- p-s---md- a-p---mn- v3ppia--- p-p---mn- p-s---md- v3paia--- n-s---ma- n-s---ma- a-p---mg- u--------,i
d-------- p-s---md- d-------- p-s---ma- n-s---ma- a-s---ma- v2sasa--- p-s---mn- p-s---mn- p-s---mn- v3spia--- a-s---mn- n-s---mn- a-s---mn- g-------- a-s---mn- g-------- u--------,i
g-------- g-------- n-s---fd- d-------- a-p---mnc a-p---mn- v3ppia--- u-------- a-s---ma- g-------- d-------- p-s---mn- d-------- g-------- v1saia--- n-p---md- u-------- d-------- g-------- d-------- a-s---ma- u--------,i
n-s---md- g-------- n-s---md- v3sria--- u--------,i
p-s---ma- g-------- n-s---fn- n-p---md- v3siie--- a-s---fn- n-p---fg- u--------,i
a-s---mn- g-------- p-s---fd- v2spia--- a-s---mv- n-s---mv- a-s---mn- g-------- u--------,i
d-------- v3saia--- n-s---mn- p-s---fd- v--ana--- a-s---mn- c-------- d-------- n-s---md- a-s---md- v1siie--- n-s---ma- a-p---ma- g-------- v-sppafn- n-s---fa- g-------- a-s---fa- c-------- n-s---fa- a-s---fa- u--------,i
d-------- p-p---nn- g-------- d-------- v3paim--- u--------,i
p-s---na- d-------- v-sppafn- v1sria--- u--------,i
a-s---na- g-------- p-s----d- v1sfia--- p-s---na- p-s---fa- v2spie--- c-------- v2spia--- u--------,i
a-s---mn- g-------- n-s---mn- a-s---na- n-s---mn- n-s---mn- u-------- a-s---na- n-s---mn- g-------- a-s---mn- a-s---mn- g-------- n-s---mn- u--------,i
n-s---mn- d-------- a-s---mn- v3sii---- n-s---fg- u-------- c-------- g-------- v3siia--- g-------- u--------,i
d-------- v3sai---- u-------- p-s---ma- g-------- l-s---mn- n-s---mn- v3saim--- v3saia--- g-------- u--------,i
i-------- a-s---mv- n-s---mv- a-s---nv- n-s----v- u-------- d-------- g-------- d-------- p-s----d- a-p---mn- v3plie--- n-p---mn- a-p---mg- u--------,i
d-------- c-------- n-s---fa- v1saia--- a-s---fa- u-------- d-------- v1saia--- a-p---ma- n-p---ma- n-p---ma- a-p---ma- n-p---ma- n-s---mg- c-------- n-s---mg- a-s---mg- u-------- p-p---mn- g-------- d-------- v3piie--- r-------- n-p---fa- n-s---mg- u--------,i
d-------- g-------- p-s---mn- n-s---mn- v-sppamn- r-------- p-p---md- v1saip--- n-s---nd- p-s---nd- c-------- g-------- v3paia--- n-p---fn- a-p---fn- u--------,i
d-------- d-------- g-------- p-p---mn- a-p---mn- v3piia--- a-p---mn- a-p---mn- a-p---mn- u--------,i
a-s---ma- d-------- n-s---ma- v-sapamn- v3siia--- l-s---mn- a-s---mn- u--------,i
v2sama--- d-------- p-s---md- d-------- p-s---ma- a-s---nv- n-s---nv- p-s---mn- p-s---mn- p-s---mn- v3spia--- u--------,i
a-s---mnc g-------- n-s---fd- n-s---mg- n-s---mg- u-------- a-s---mn- g-------- n-p---md- c-------- n-p---nd- v--anm--- u--------,i
n-p---nn- g-------- p-s---md- v3spie--- r-------- n-s---fd- a-s---fd- u-------- a-s---mn- g-------- n-s---mn- d-------- v3spie--- n-p---fa- n-p---mg- u--------,i
n-s---md- p-s---ma- p-s---mn- v1spia--- a-s---md- u-------- p-s---mn- g-------- n-p---mg- a-s---na- n-s---na- v3spie--- a-p---mg- u--------,i
p-s---ma- g-------- v3siie--- d-------- n-s---fn- n-s---mg- v-srpafn- u--------,i
a-s---mn- g-------- d-------- n-s---mn- --------- n-s---mn- u-------- p-s---mn- v3saip--- r-------- n-s---md- n-s---fg- a-s---fg- g-------- v-sppafg- v-srpamn- a-p---ma- g-------- n-p---ma- c-------- n-p---na- a-p---na- u--------,i
p-s---fa- g-------- d-------- n-s---mn- v-srpemn- n-s---na- v3siia--- u--------,i
i-------- n-s---fv- d-------- d-------- a-s---na- n-s---na- a-s---na- v2saia--- u--------,i
d-------- g-------- d-------- d-------- g-------- v3saia--- a-s---mn- n-s---mn- p-s----g- r-------- n-s---mn- r-------- a-s---md- n-s---md- u--------,i
p-p---ma- g-------- p-s---mn- v1saia--- c-------- r-------- n-p---nd- v1saia--- u-------- a-p---mg- g-------- n-s---fa- v1saia--- c-------- n-p---na- a-p---na- u--------,i
d-------- c-------- g-------- n-p---md- r-------- v-papmmd- v3paip--- v-papamg- g-------- n-s---mn- v3siia--- a-p---ma- n-p---ma- u-------- a-d---ma- g-------- v-dppema- a-s---mnc v3siia--- n-s---mn- u--------,i
d-------- c-------- g-------- n-p---ma- c-------- n-p---na- a-p---md- v3piia--- g-------- g-------- n-s---mn- d-------- v3siia--- u-------- a-p---na- g-------- c-------- d-------- d-------- u-------- c-------- d-------- a-s---mn- d-------- g-------- a-s---mn- u--------,i
d-------- d-------- n-s---nd- a-s---mn- v3siia--- u--------,i
d-------- c-------- g-------- n-s---mn- v3saoa--- n-s---mn- v3saia--- u-------- r-------- g-------- v3saia--- r-------- n-s---fg- n-p---na- v-sapamn- u-------- n-s---na- g-------- d-------- g-------- d-------- d-------- g-------- a-s---na- v3siia--- u-------- c-------- a-s---na- v3siia--- n-s---md- n-s---md- v-srpamn- u--------,i
v2spoa--- g-------- a-s---ma- g-------- p-s---ma- v--pna--- a-s---ma- g-------- d-------- u--------,i
d-------- c-------- g-------- n-s---fa- g-------- a-s---fa- r-------- n-s---ng- v3saoa--- c-------- n-p---na- n-p---fd- v-prpana- a-p---fd- u-------- d-------- g-------- d-------- n-s---md- g-------- v3saoa--- n-s---mn- a-s---mn- u--------,i
d-------- d-------- g-------- d-------- n-s---mg- v1paim--- n-s---na- v-papamn- u--------,i
l-s---na- a-s---na- d-------- n-s---ma- v-sapamn- v3siia--- l-s---mn- a-s---mn- u--------,i
p-s---mn- g-------- p-s---mn- a-s---mn- a-s---mn- n-s---mn- a-s---mn- g-------- a-s---mn- g-------- a-s---mn- a-p---mg- n-s---fa- g-------- c-------- a-p---ma- n-p---ma- u--------,i
p-s---ma- g-------- n-s---fn- a-s---fn- v3siie--- a-s---fn- n-p---fg- u--------,i
a-s---mn- g-------- n-s---mn- v3spia--- a-s---mn- n-s---nn- a-p---mg- u--------,i
n-s---mn- g-------- d-------- r-------- n-p---md- n-s---mn- c-------- v3sria--- u-------- r-------- g-------- p-s---ma- n-p---mg- n-p---mn- v3ppie--- u--------,i
d-------- p-s---ma- v3saia--- a-s---mn- n-s---mn- n-s---md- r-------- a-s---md- c-------- d-------- v3saom--- u--------,i
d-------- g-------- a-p---ma- g-------- a-p---ma- v1spia--- --------- a-p---ma- u-------- p-p---ma- g-------- d-------- v1saoa--- d-------- g-------- n-s---na- v1saoe--- u--------,i
a-d---ma- g-------- d-------- v1spie--- v--ana--- n-d---ma- n-p---mg- n-s---ma- g-------- a-s---ma- c-------- d-------- a-s---ma- n-s---ma- n-d---ma- u-------- p-d---ma- p-s---fd- a-s---fn- v3saim--- n-s---fn- u--------,i
c-------- d-------- v3daim--- n-s---fg- r-------- a-s---fg- u-------- c-------- d-------- g-------- v3piie--- n-p---fd- r-------- a-p---fd- u-------- d-------- d-------- d-------- v3ppia--- n-s---fa- v--ana--- n-p---mg- n-p---na- v-prpamn- c-------- n-p---na- a-p---na- p-p---nn- p-s---fd- v3spia--- u--------,i
d-------- v3sai---- u-------- p-p---ma- g-------- d-------- v3siia--- a-s---fn- n-s---fn- r-------- n-s---fd- d-------- a-s---fd- r-------- a-s---fd- n-s---fd- u--------,i
n-p---mn- g-------- r-------- n-s---na- n-p---mg- v3piia--- n-p---na- a-p---na- n-d---ma- m-------- c-------- n-s---ma- a-s---ma- n-s---ma- n-s---fg- n-s---md- r-------- a-s---md- u--------,i
v3siia--- g-------- n-s---ma- a-s---ma- n-s---mn- n-s---mn- c-------- a-p---na- n-p---na- u--------,i
v3saia--- g-------- n-s---ma- v-sppemn- n-p---nd- u--------,i
v2samm--- n-s---mv- u-------- v3ppia--- a-p---mn- n-p---mg- g-------- a-p---mg- c-------- a-p---mg- a-p---mg- r-------- n-s---na- v--ana--- c-------- n-p---na- a-p---na- v2pasa--- u--------,i
g-------- n-s---mn- c-------- a-s---mn- n-s---mn- a-p---fd- n-p---fd- v3pfim--- r-------- n-s---fd- u--------,i
p-s---md- g-------- g-------- v-sapamd- n-s---fn- c-------- n-p---nn- v3spoe--- u--------,i
p-p---mn- g-------- a-p---mn- n-s---fa- c-------- n-p---na- a-p---na- v-papamn- v1ppoa--- n-s---fa- a-s---fa- u-------- p-p---mn- g-------- v3ppie--- n-s---na- r-------- a-s---na- c-------- n-s---fa- a-s---fa- u--------,i
d-------- v3sai---- v3saia--- g-------- l-s---mn- n-s---mn- u-------- v3saia--- g-------- n-p---ma- n-p---ma- v--pna--- u--------,i
p-p---mn- g-------- d-------- v3paim--- u--------,i
r-------- g-------- g-------- v3saia--- n-s---mn- u-------- r-------- g-------- n-p---na- v3siia--- d-------- u--------,i
r-------- g-------- p-s---md- n-s---mn- a-s---ma- v3saia--- n-s---ma- u--------,i
p-d---mn- g-------- r-------- n-p---fg- n-s---na- g-------- v3piia--- a-p---ma- n-p---ma- u--------,i
d-------- c-------- g-------- g-------- v3paim--- r-------- n-p---ma- c-------- a-p---ma- u-------- r-------- n-p---mg- v-papamn- r-------- n-s---fa- a-s---fa- r-------- a-s---na- n-p----g- c-------- a-p---mg- v3piie--- u--------,i
v3siie--- g-------- d-------- d-------- n-s---mn- n-p---mg- n-s---mn- u-------- r-------- g-------- n-s---mn- a-s---mn- u--------,i
g-------- n-p---mn- a-p---mn- n-p---na- a-p---na- n-p---mg- v3piia--- u-------- n-s---md- g-------- n-s---ma- v3piia--- u-------- g-------- n-p---md- n-s---na- r-------- n-p---fa- v3paia--- u--------,i
n-s---mn- g-------- v-sap-mn- n-p---fd- n-s---fa- u-------- p-s---fn- p-s---md- r-------- n-s---ng- a-s---na- n-s---na- d-------- v3slip--- u-------- n-p---mg- r-------- n-p---fg- v3siia--- n-p---fa- u--------,i
g-------- d-------- n-p---mn- n-p----g- c-------- a-p---mg- v3paia--- a-p---md- u--------,i
p-p---md- g-------- n-s---mn- a-p---na- v3siie--- n-p---fa- v-sapamn- u--------,i
n-s---mv- n-s---mv- d-------- v-sppamn- a-s---mv- a-s---mv- u-------- n-s---mv- g-------- u-------- p-s---mn- a-p---na- v2spia--- c-------- a-p---na- v2spia--- u-------- c-------- n-p---mv- c-------- n-s---fv- u-------- c-------- p-p---mn- d-------- v-papama- n-p---ma- v2dpie--- p-s---mn- g-------- a-s---na- v3sasa--- u-------- p-p----n- n-p---mn- v2ppma--- u-------- v2ppma--- g-------- n-p---na- a-p---na- u--------,i
c-------- g-------- g-------- n-s---ma- n-s---mn- v3sasa--- a-s---mn- d-------- n-s---fa- v3spma--- c-------- n-p---na- a-p---na- u-------- p-p---mn- g-------- r-------- n-p---fd- v1ppse--- a-p---fd- u--------,i
c-------- g-------- g-------- n-s---ma- v3spsa--- a-s---mn- n-s---mn- u-------- n-p---ma- d-------- n-s---fa- c-------- n-p---na- a-p---na- v--ana--- u-------- n-s---fa- g-------- a-p---md- v--pna--- p-s---fa- p-s---fa- v3sria--- u-------- p-s---fn- g-------- d-------- v-pfpmmd- r-------- n-p---md- v3spse--- u--------,i
c-------- g-------- g-------- p-s---md- n-s---fa- n-s---mn- n-s---mg- g-------- n-p---mn- v--pna--- d-------- v3ppsa--- n-s---mg- v-sapamg- u-------- g-------- p-s---mn- d-------- d-------- v1sfim--- r-------- n-s---fg- d-------- v-sppamn- u-------- c-------- g-------- n-s---na- n-s---mg- v1sasa--- u--------,i
v3siia--- u-------- c-------- r-------- n-p---ma- n-p---mg- v3saia--- a-s----d- n-s---md- u--------,i
d-------- p-p---ma- g-------- v3saia--- r-------- n-s---fg- v-pppama- n-s---mg- v-pppema- u--------,i
r-------- g-------- n-s---na- v3saim--- n-s---mn- u--------,i
n-s---ma- g-------- r-------- n-s---mg- v-pppemn- n-p---nd- v3piia--- u-------- c-------- v3piie--- n-p---md- --------- u--------,i
d-------- g-------- p-s---mn- v3saia--- a-p---mg- g-------- n-p----g- g-------- u--------,i
n-s---mv- a-s---mv- a-s---mv- c-------- a-p---mv- n-p---mv- a-p---mv- a-p---mn- a-p---mn- r-------- n-p---na- v3paoa--- d-------- p-p---md- n-s---mn- d-------- v3spoa--- d-------- p-s---mn- n-s---mn- a-p---mg- c-------- n-p---ng- u-------- n-p---fn- g-------- a-p---md- v3paop--- u--------,i
d-------- v3piia--- u-------- d-------- g-------- g-------- g-------- p-p---md- v3siia--- n-s---mn- u--------,i
p-p---md- g-------- n-s---mn- n-s---mn- r-------- n-s---ma- v3saia--- u--------,i
v2pama--- p-s---mg- n-p---mv- c-------- a-p---mv- a-p---mv- u--------,i
g-------- p-s---mn- v1spia--- r-------- n-s---na- a-s---fa- d-------- u-------- c-------- d-------- g-------- v1sfim--- r-------- n-p---md- v--pne--- v-sppema- a-s---ma- n-s---ma- a-s---md- n-s---md- u--------,i
n-s---mn- g-------- d-------- p-s---na- g-------- v3sria--- c-------- a-p---mn- n-p---mn- a-p---mn- a-s---md- n-s---mg- n-s---nn- v-srpenn- v3spia--- u--------,i
v3siia--- g-------- c-------- r-------- n-s---ma- n-p---ma- v3sai---- a-s---mn- n-s---mn- u-------- r-------- g-------- g-------- v3siia--- a-s---mn- u-------- r-------- g-------- n-p---na- v3siia--- d-------- u--------,i
r-------- g-------- p-s---md- n-s---mn- a-s---ma- v3saia--- n-s---ma- u--------,i
p-d---mn- g-------- g-------- a-p---mn- r-------- n-s---fa- v3piie--- u--------,i
n-s---mn- g-------- n-s---mg- n-s---mn- c-------- a-s---mn- n-s---mn- n-s---ma- g-------- a-s---nas v3piia--- u-------- c-------- d-------- n-p---ma- r-------- n-s---fd- a-s---fd- v3piia--- v-papamn- u-------- a-s---mn- g-------- d-------- v3saoa--- a-s---na- n-s---na- u--------,i
n-p---mn- g-------- v3paim--- u-------- n-p---md- g-------- n-p---fa- v3paia--- u-------- d-------- g-------- p-s---mn- v3saia--- a-p---mg- g-------- n-p----g- g-------- u--------,i
n-s---mv- n-s---mv- d-------- v-sppamn- a-s---mv- a-s---mv- a-s---mn- p-p---na- n-p---na- r-------- a-p---md- v3saia--- u-------- p-s---ma- v2sama--- v-sapmma- v--ana--- n-s---ma- n-s---mg- r-------- u-------- p-p---md- g-------- d-------- n-s---fa- c-------- n-p---na- a-p---na- v--anm--- u--------,i
d-------- g-------- v3piia--- u-------- v3siia--- g-------- a-s---mn- a-s---mn- n-s---mn- d-------- v-sppamn- u--------,i
n-s---mg- g-------- d-------- r-------- n-s---mn- v3saia--- u--------,i
p-p---mn- g-------- d-------- v3piie--- r-------- n-p---fa- u-------- d-------- a-s---md- n-p---mn- a-p---mn- c-------- a-p---nn- n-p---nn- v3siie--- u--------,i
g-------- p-s---mn- g-------- r-------- n-p---md- v3saim--- n-p---na- a-p---na- a-s---mn- n-s---mn- n-s---fg- n-s---mn- a-s---fg- u--------,i
n-p---fa- g-------- a-p---na- r-------- n-p---fd- v3saia--- a-p---fa- u-------- a-p---nd- n-p---nd- v-prpafa- u--------,i
a-s---na- d-------- n-s---ma- r-------- n-p---nd- v3siia--- a-s---mg- n-s---mg- n-s---mg- u--------,i
v3saia--- g-------- a-s---md- u--------,i
r-------- g-------- g-------- n-p---md- v3saim--- n-s---na- a-s---na- a-s---na- u-------- g-------- d-------- n-s---na- a-s---na- g-------- a-s---na- g-------- u--------,i
n-s---fd- g-------- r-------- a-s---fd- n-s---fa- a-s---fa- v3saia--- n-s---fa- u--------,i
a-s---na- g-------- n-s---mn- d-------- v3siia--- u--------,i
v3saim--- g-------- a-s---na- n-s---na- u-------- p-s---nn- p-s---md- n-----fg- v3slia--- u--------,i
d-------- g-------- d-------- n-s---mn- a-s---mn- n-p---na- v3siia--- u--------,i
p-p---mn- g-------- c-------- g-------- d-------- n-s---mg- v3paip--- u-------- r-------- a-s---na- n-p----g- c-------- a-p---mg- v3piie--- a-s---na- v-pppemn- u--------,i
n-s---nn- g-------- v3siia--- v-pppama- n-p---ma- g-------- a-p---ma- c-------- a-p---ma- a-p---ma- u--------,i
c-------- g-------- d-------- v3daia--- a-s---md- r-------- n-s---md- v-dppamn- n-p---fa- a-p---md- v-dppamn- u--------,i
d-------- g-------- n-s---mn- v3siia--- a-s---na- n-s---na- u-------- c-------- v3saia--- n-s---mg- r-------- n-s---fa- d-------- a-s---fa- u-------- d-------- g-------- v3saia--- n-s---mn- u-------- v3saip--- g-------- p-s---md- n-s---fn- n-s---fd- r-------- a-s---fd- u--------,i
p-s---mn- g-------- a-s---na- v3siie--- n-s---md- n-s---mn- n-s---mn- v-sapmmn- n-s---md- n-s---md- u--------,i
n-s---mv- n-s---mv- v2sama--- v--anm--- p-s---mn- p-s---ma- a-s---mn- a-p---na- v3sria--- a-s---ma- n-s---ma- u-------- c-------- a-p---fd- r-------- n-p---fd- v2sama--- u-------- c-------- p-s---mn- v3srsa--- d-------- a-p---mg- n-p---mg- n-s---ma- a-p---na- v--ana--- u-------- p-s---mn- g-------- n-s---fa- v3sasa--- u--------,i
v3siia--- g-------- c-------- v-sapamn- v3siia--- a-s---na- n-s---na- u-------- c-------- v3saia--- n-s---mg- r-------- n-s---fa- d-------- a-s---fa- u--------,i
r-------- g-------- n-s---fg- v3saia--- a-s---fg- a-s---nn- n-s---nn- u-------- c-------- r-------- n-s---mg- a-s---mg- v3slie--- u--------,i
d-------- g-------- r-------- n-s---fa- v3saia--- n-s---ma- n-s---nn- u--------,i
p-s---mn- g-------- v3saip--- c-------- v3saim--- n-s---fa- a-s---fa- u--------,i
n-s---mn- g-------- v-sap-mn- n-s---na- a-s---na- v3saia--- v-sap-mn- n-s---fg- n-s---ma- u--------,i
r-------- g-------- g-------- a-s---md- d-------- g-------- c-------- d-------- v-sappnn- v3saia--- n-s---fg- u--------,i
n-s---mn- g-------- v3saia--- v-sapamn- r-------- n-s---ma- a-s---ma- u--------,i
n-s---mv- n-s---mv- d-------- p-s---mn- p-s----g- n-p---mg- a-s---mnc a-s---mn- u--------,i
d-------- g-------- v1siie--- v--anm--- n-s---ma- n-s---fg- u--------,i
d-------- g-------- p-s---md- r-------- n-p---fd- v3saip--- n-s---nn- u-------- r-------- g-------- p-s---md- n-s---nn- v3saip--- n-----fg- a-s---nn- u-------- d-------- g-------- v1saia--- p-s---ma- u--------,i
v3siia--- c-------- v-sapamn- n-s---fg- v3saia--- a-s---fg- u-------- v3siia--- g-------- v-sapamn- r-------- a-p---ma- a-p---ma- u--------,i
v3siia--- g-------- p-s---ma- a-s---mn- n-s---mn- a-s---fa- r-------- n-s---fa- u-------- p-s---mn- p-s---md- r-------- n-s---mg- n-s---mn- v3slie--- n-s---fg- u--------,i
c-------- d-------- g-------- v3saia--- g-------- c-------- a-s---na- v3saim--- n-s---na- u-------- c-------- g-------- g-------- a-s---na- v3saia--- n-s---mg- n-s---fn- n-s---fn- u-------- p-s---fn- p-s---md- v3saia--- n-s---ma- n-s---mg- d-------- v-sap-mg- u--------,i
a-s---fn- g-------- n-s---fn- d-------- v3saim--- n-s---fd- a-s---fd- u--------,i
p-s---fa- g-------- d-------- n-s---mn- r-------- a-p---ma- a-p---ma- v3saia--- v-sapamn- u-------- v3paia--- g-------- n-p---mn- n-p---mn- u--------,i
g-------- p-s---mn- d-------- v3saia--- v--ana--- v-sppamn- n-s---nd- a-s---nd- u--------,i
p-s---ma- g-------- v3saia--- n-s---fn- d-------- d-------- d-------- g-------- n-s---mn- u-------- v3saia--- g-------- g-------- n-s---fd- a-s---fd- u-------- r-------- g-------- v3saia--- r-------- n-s---md- a-s---md- a-s---md- u--------,i
a-s---fn- g-------- d-------- n-s---fa- v-pppafn- v3siia--- u--------,i
p-s---fa- g-------- v3siia--- n-s---md- r-------- a-s---md- u-------- r-------- g-------- a-p---fn- d-------- v3piia--- u--------,i
n-s---fd- g-------- a-s---mg- n-s---mg- v3saia--- v-sapafn- u-------- n-s---fd- g-------- p-s---fa- v-srpafn- a-s----d- v3saia--- a-s---fd- u-------- p-s---fn- p-s---fd- n-s---fd- v-sppafd- v3piia--- n-p---na- a-p---na- u-------- d-------- g-------- p-s---fa- v3siia--- u--------,i
p-s---fd- p-s---fa- v-sapmfn- v3siia--- a-s---fn- n-s---fn- u--------,i
d-------- v2spma--- u--------,i
n-s---mn- p-s----a- v3spia--- n-s---ma- g-------- v--pne--- u--------,i
a-s---mn- p-s---mn- g-------- r-------- n-s---md- c-------- a-p---nd- n-p---nd- n-s---nd- g-------- v-sppamn- c-------- n-p---nd- u--------,i
d-------- g-------- g-------- v2spoa--- n-s---md- v-sapmma- p-s---ma- g-------- v--ana--- u-------- c-------- n-s---ma- g-------- v--pne--- u-------- c-------- n-s---mg- a-s---na- v-sppama- v--pna--- u--------,i
d-------- v3sai---- u-------- p-s---fd- g-------- g-------- n-s---ma- r-------- n-p---nd- v3siia--- u--------,i
d-------- g-------- c-------- g-------- v3saia--- n-s---fg- a-s---fa- n-s---fa- n-p---na- g-------- a-p---na- c-------- n-p---na- v-pppana- u-------- v3saia--- g-------- g-------- d-------- n-s---na- g-------- v3siie--- r-------- g-------- v3siia--- u--------,i
a-s---fv- u-------- p-s---na- p-s---ma- a-p---na- v2spie--- v--pna--- u--------,i
d-------- g-------- p-s---fa- d-------- n-p---fg- d-------- v-pppefg- v2sfia--- u-------- c-------- a-s---fg- c-------- n-s---fg- a-s---fg- u-------- c-------- p-s---mn- p-s---fd- d-------- d-------- a-s---mn- n-p---mg- n-p---mg- u--------,i
c-------- g-------- d-------- a-s---ma- n-s---ma- n-s---mn- v-sapamn- v3spia--- a-s---fa- p-s---fa- d-------- v--pne--- u-------- d-------- g-------- d-------- d-------- v-sppafn- v2saia--- u--------,i
v2srme--- r-------- a-s---ma- v-sppafn- u-------- n-p---mg- g-------- v2spma--- n-s---fg- u-------- g-------- g-------- d-------- a-p---md- n-p---md- v2saoa--- n-s---ma- u-------- c-------- d-------- r-------- a-s---ma- v2spma--- c-------- p-s---ma- v2spma--- u-------- r-------- p-s---na- g-------- p-s----a- c-------- n-s---fa- v3sasm--- c-------- p-s---mn- g-------- n-s---fa- u--------,i
d-------- g-------- p-s---fn- d-------- v1spia--- u--------,i
a-s---nn- g-------- g-------- v3spoa--- u--------,i
a-s---mg- v-sfpafn- n-s---na- u--------,i
a-p---fn- g-------- p-s---fa- d-------- a-p---fn- v3pfie--- u--------,i
v1spia--- g-------- n-p---na- a-p---na- n-s---md- u--------,i
p-s---fa- g-------- v-sapmfn- v3siia--- a-s---fn- n-s---fn- u--------,i
d-------- p-s---fa- v2spma--- a-s---fv- u-------- c-------- v-sapmfn- p-s----a- v1sasa--- u-------- d-------- g-------- p-s----a- v1sasa--- --------- d-------- a-p---na- v1saia--- u-------- a-s---nd- g-------- a-p---mg- v1sasm--- n-p---na- a-p---na- n-p---mg- c-------- n-p---mg- u-------- p-s----n- g-------- g-------- a-s---ma- n-s---ma- v2sasm--- u--------,i
d-------- v3siie--- u-------- v3saia--- g-------- n-s---fn- n-s---mg- v-srpafn- u-------- v3saia--- g-------- v-sapmfn- a-s---md- n-s---md- a-s---md- n-s---fd- u-------- a-p---fa- g-------- n-s---fn- v3saia--- u--------,i
v3sria--- g-------- n-s---fn- u--------,i
p-p---fn- g-------- c-------- n-s---mg- n-s---ma- a-s---ma- v3paim--- u-------- a-p---fn- g-------- d-------- d-------- r-------- n-p---na- v3paim--- u-------- p-s---fn- g-------- r-------- a-s---ma- n-s---ma- v3siia--- a-s---fn- n-p---fg- u--------,i
p-s---fd- g-------- g-------- n-s---ma- v-sfpafn- a-s---fn- n-s---fn- a-p---na- n-s---mg- n-s---fn- v3saia--- v-sppafn- u--------,i
