pos,label
d-------- a-p---mn- g-------- a-p---mn- v3paip--- a-p---mn- n-p---mn- u-------- p-s---ma- g-------- g-------- d-------- n-s---mn- g-------- v-sppamn- c-------- n-s---nn- v3saia--- u--------,o
p-s---ma- d-------- p-s----a- v3slia--- v--pna--- c-------- a-p---na- u--------,o
d-------- g-------- p-s---md- d-------- n-s---fn- a-p---mg- r-------- v--anm--- u-------- c-------- d-------- p-s---md- n-s---fn- v3spia--- a-p---ma- g-------- v--ana--- c-------- v--anm--- n-s---ma- r-------- a-s---ma- c-------- a-s---fa- r-------- a-s---fa- n-s---fa- u-------- u--------,o
d-------- v3saim--- u-------- v3saia--- g-------- n-s---fn- u-------- a-s---fn- n-p---fg- u-------- c-------- p-s---ma- v-sapafn- n-p---na- a-p---na- v3siia--- u--------,o
u-------- a-p---mn- v2ppia--- u-------- n-p---mv- u-------- a-p---mn- a-s---na- a-p---mg- u-------- p-p---mn- g-------- n-p---fd- v2ppie--- r-------- n-p---md- v--pne--- a-s---fa- u-------- c-------- p-s---fn- g-------- a-s---ma- v3sasm--- n-s---ma- u--------,o
d-------- g-------- c-------- n-s---ma- v3saim--- a-s---fn- n-s---fn- u-------- d-------- p-s---fd- v2piie--- n-p---mn- d-------- v-pppamn- u-------- c-------- r-------- n-s---fd- a-s---fn- n-s---fn- a-s---fn- a-p---nd- a-p---nd- n-p---nd- v-sppefn- v3saia--- u--------,o
d-------- g-------- d-------- n-s---md- a-s---fn- n-s---fn- u-------- --------- n-s---md- v-sapafn- u-------- v3saip--- n-s---fd- c-------- n-s---fd- n-s---fd- r-------- a-s---fd- u--------,o
d-------- g-------- d-------- v3siia--- a-s---mn- n-s---mn- u-------- p-s---mn- p-s---ma- v3saia--- v-sapamn- n-s---md- n-s---md- u--------,o
d-------- g-------- d-------- d-------- p-s---fd- v2ppie--- u-------- n-p---mv- u-------- n-s---ma- n-s---ma- v--pna--- u--------,o
p-s---ma- g-------- p-s---fn- v1saia--- r-------- n-s---fg- v-srpama- a-s---ma- u-------- c-------- p-s---md- n-s---fa- a-s---fa- n-s---md- n-s---md- n-s---mn- v-sapamn- v3saia--- a-s---md- r-------- n-s---md- n-s---md- u--------,o
d-------- a-p---mn- g-------- a-p---mn- v3paip--- a-p---mn- n-p---mn- u-------- p-s---ma- g-------- g-------- d-------- n-s---mn- g-------- v-sppamn- c-------- n-s---nn- v3saia--- u--------,o
p-s---ma- g-------- p-s---fn- v1siia--- g-------- c-------- v1siia--- u-------- c-------- v1siia--- v--fna--- a-s---nn- c-------- a-s---ma- n-p---na- a-p---na- u--------,o
d-------- c-------- d-------- g-------- v3spia--- n-s---mg- n-s---ma- a-s---mg- d-------- g-------- v--ana--- a-s---ma- n-s---ma- c-------- v--ana--- u-------- v3spma--- u-------- c-------- p-s---ma- p-s---mn- v3spia--- c-------- v3spia--- u-------- n-s---ma- r-------- a-s---ma- u--------,o
v1sfia--- g-------- p-s---ma- d-------- g-------- p-s---fn- g-------- u--------,o
d-------- g-------- p-s---fd- r-------- n-p---fn- a-p---fn- c-------- n-p---mn- u-------- p-p---mn- g-------- p-s---ma- v3ppoa--- r-------- a-p---na- n-p---na- n-s---fg- u--------,o
g-------- p-s---md- a-s---fn- v1sfim--- u-------- d-------- g-------- v1sfia--- u-------- c-------- g-------- d-------- a-s---mn- a-s---fa- a-s---fa- n-s---fa- v3sase--- u-------- u--------,o
p-s---fa- g-------- d-------- v3saia--- n-s---mn- n-s---mn- u--------,o
u-------- d-------- d-------- v2spma--- u-------- n-s---mg- g-------- v2spme--- n-s---fa- u-------- c-------- g-------- p-s----d- d-------- v-sapmmn- v3sasa--- u-------- u--------,o
d-------- g-------- v-sapamn- v3saia--- a-s---mn- n-s---mn- u--------,o
p-s---fn- g-------- r-------- n-s---ma- n-s---ma- n-s---fn- n-s---fn- v3siia--- u-------- c-------- g-------- n-s---mg- v3saia--- n-p---fg- u--------,o
p-s---ma- g-------- g-------- r-------- n-s---fg- v2sama--- v-srpema- u--------,o
d-------- g-------- g-------- n-d---nn- n-p---ng- v3piip--- u-------- v3siie--- g-------- a-s---mn- n-s---mn- n-s---ma- v-sppemd- u-------- c-------- d-------- v3siia--- n-s---fn- u--------,o
d-------- d-------- g-------- n-p---fa- g-------- v3siia--- d-------- n-s---fd- r-------- n-p---nd- a-p---nd- r-------- d-------- v-sppamn- v-sppafd- u--------,o
n-p---na- g-------- r-------- n-p---fd- c-------- n-p---fd- v-sppamn- n-p---nd- c-------- n-p---fd- c-------- n-p---nd- n-s---ma- v-sppamn- n-s---ma- r-------- a-s---ma- v3siie--- n-p---na- v-sppamn- u--------,o
d-------- g-------- v-sppefn- v3siia--- a-s---fn- n-p---fg- u--------,o
u-------- a-s---mv- u-------- d-------- p-s---fd- d-------- d-------- v2spme--- u-------- g-------- g-------- p-s----d- n-s---mn- v3spma--- u--------,o
d-------- g-------- p-s----a- d-------- a-s---fn- v1sfia--- u--------,o
d-------- d-------- n-p---na- a-p---na- v-sapamn- v2spme--- n-s---md- a-s---fa- n-s---fa- u--------,o
g-------- n-p---na- v2samm--- r-------- a-s---fg- d-------- u-------- c-------- p-s----a- v3spsa--- r-------- a-s---ma- n-s---ma- u--------,o
g-------- p-s---fn- n-s---ma- c-------- n-s---na- c-------- n-s---ma- a-s---ma- v1sfia--- a-s---ma- u-------- p-p---nn- g-------- p-s----d- n-s---ma- v3spoa--- u-------- n-p---na- g-------- v1sfia--- u--------,o
v1sfia--- g-------- p-s----d- n-s---ma- d-------- u-------- c-------- g-------- d-------- a-s---mn- a-s---fa- a-s---fa- n-s---fa- v2sase--- u-------- c-------- g-------- n-p---mn- g-------- v3ppsa--- u-------- p-p---mn- n-s---ma- a-s---ma- v3ppia--- u-------- p-p---mn- p-s---fg- a-p---mn- v3ppia--- v--ana--- g-------- v--ana--- g-------- u-------- u--------,o
d-------- v3sai---- u-------- v3saia--- g-------- n-s---mn- a-s---mn- n-s---mn- u-------- c-------- p-s---fa- v-sapamn- n-p---na- a-p---na- v3siia--- u--------,o
u-------- a-s---na- p-s---na- g-------- p-s----n- u-------- n-s---fv- u-------- p-s---na- v2spie--- u-------- d-------- g-------- p-s---na- n-s---fa- u-------- p-s---fn- p-s---ma- v2spie--- n-s---fd- v--pna--- a-s---na- n-s---na- n-s---fg- u-------- a-s---na- g-------- a-s---na- g-------- u--------,o
p-s---na- g-------- d-------- g-------- r-------- n-p---fn- a-p---fn- a-p---fn- v3ppia--- u-------- v-pppefn- n-s---mg- n-s---md- u--------,o
d-------- g-------- g-------- p-s---mn- d-------- p-s----g- n-s---fg- v1saoa--- u-------- c-------- d-------- p-s---md- v2saoa--- g-------- u-------- n-s---fv- u-------- a-s---ma- n-s---ma- v--ana--- d-------- p-s---na- p-s---md- a-s---md- n-s---na- a-s---na- v--fna--- a-s---na- u-------- u--------,o
d-------- v3sai---- u-------- v3saia--- g-------- n-s---fn- a-s---fn- n-p---fg- u-------- n-s---fd- g-------- p-s---ma- v3saia--- n-s---na- g-------- v3siie--- r-------- g-------- v3siia--- u--------,o
u-------- d-------- g-------- a-s---mn- g-------- v2spia--- c-------- d-------- a-p---na- v-srpamn- u-------- a-s---na- g-------- l-------- n-s---ma- v2saip--- v--ana--- u--------,o
v3srma--- d-------- p-s---na- n-s---fn- c-------- n-s---mn- a-s---mn- d-------- c-------- l-s---nn- v-sppenn- n-s---fg- n-s---nn- u-------- p-s---mn- g-------- a-s---mn- n-s---mn- a-s---mns g-------- v3spia--- n-p---md- n-p---md- u-------- c-------- p-s---na- p-s----d- a-s---md- n-s---na- a-s---na- v--fna--- a-s---na- u--------,o
d-------- p-p---na- g-------- v1spia--- c-------- v1sfim--- u-------- p-p---na- g-------- p-s---fd- g-------- a-s---fd- v1spoe--- u-------- c-------- p-s---fa- n-s---nn- a-s---nn- v3spoa--- u--------,o
d-------- g-------- p-s---fd- n-s---mn- v3spia--- a-s---mn- u-------- d-------- g-------- p-s---fd- a-s---fd- n-s---mn- r-------- n-p---nd- a-s---mn- u-------- c-------- a-s---mn- u-------- u--------,o
d-------- g-------- v-sapafn- v3saim--- a-s---fn- n-p---fg- d-------- u--------,o
p-s---mn- g-------- d-------- r-------- n-p---na- v3siia--- n-s---fg- u--------,o
v3paia--- g-------- n-s---na- a-s---na- n-s---mn- c-------- d-------- n-s---mn- u-------- c-------- g-------- p-s---mn- g-------- d-------- v3saia--- r-------- n-s---ng- d-------- v3saia--- n-s---mn- u-------- n-s---fn- g-------- v3siia--- r-------- a-s---fa- n-s---fa- u-------- v--pna--- c-------- v--pna--- u-------- a-p---na- n-p---mn- n-p---mn- v3ppia--- u--------,o
a-s---fn- g-------- r-------- v3siia--- n-s---mg- a-s---mg- u-------- p-s---fd- g-------- r-------- n-s---fa- n-p---fn- c-------- n-s---na- v3paia--- u--------,o
p-p---mn- g-------- r-------- n-p---na- a-p---na- v-pppena- n-p---fa- v3piia--- u--------,o
g-------- c-------- v3paip--- n-s---fg- c-------- n-s---fg- u-------- p-p---md- g-------- n-p---mg- v3siia--- n-s---fn- u-------- a-s---fn- n-p---fg- u--------,o
u-------- a-s---nv- n-s---mv- u-------- a-s---mv- n-s---mv- u-------- d-------- g-------- d-------- a-s---fa- r-------- a-s---fa- n-s---fa- d-------- d-------- v2spia--- v--pna--- u--------,o
p-s----n- g-------- v2spma--- d-------- d-------- u--------,o
c-------- g-------- g-------- v2sroa--- a-p---fd- n-p---fd- a-p---na- p-s----d- n-s---fn- n-p---na- v--ana--- u-------- c-------- a-s---fa- n-s---fa- v--anm--- u-------- d-------- g-------- d-------- v-sppamn- r-------- p-s---fd- p-s---na- n-s---na- v2spoa--- a-s---mn- g-------- v2spoa--- u-------- v-sppemn- g-------- v--anm--- a-s---fa- n-s---fa- u-------- p-s---fg- g-------- d-------- v2spie--- n-p---na- a-p---na- u--------,o
d-------- g-------- g-------- a-s---fg- g-------- n-s---fn- v1spie--- v--pna--- u-------- d-------- n-s---na- d-------- g-------- n-s---fa- u-------- c-------- d-------- g-------- d-------- g-------- v3sria--- a-p---fa- a-p---fd- n-s---na- c-------- n-s---na- v--pna--- u-------- u--------,o
p-s---fa- g-------- v-sppemn- v3siia--- n-s---mn- n-s---mn- u--------,o
u-------- n-s---fv- n-s---fv- u-------- d-------- p-s---md- p-s---na- v2spme--- u--------,o
v1sria--- d-------- a-s---mn- a-p---na- d-------- u-------- c-------- p-s----g- n-s---fn- n-s---fn- n-s---na- a-s---fnc n-s---na- g-------- d-------- v--anm--- u--------,o
p-s---fn- g-------- g-------- n-s---mn- v3spia--- u-------- p-s----n- g-------- a-s---fn- c-------- a-s---fn- u--------,o
d-------- d-------- d-------- v1spia--- c-------- v1spie--- n-p---na- a-p---na- d-------- g-------- v--ana--- c-------- a-s---na- n-s---na- v--anm--- u--------,o
c-------- g-------- d-------- p-s---mn- v3spsa--- n-p---mg- r-------- n-s---md- n-s---md- u-------- v1sfim--- r-------- n-p---nd- v-sppamn- a-s---ma- n-s---ma- u--------,o
d-------- g-------- d-------- a-p---na- v1saia--- c-------- a-p---na- v1saia--- n-p---nd- c-------- n-s---md- u--------,o
r-------- d-------- p-s---nn- l-------- v3samm--- u-------- u--------,o
d-------- v3siie--- u-------- n-s---mn- g-------- g-------- v3saia--- c-------- r-------- n-s---nn- v3saia--- u--------,o
v-papamn- g-------- g-------- p-d---mn- g-------- n-s---md- n-s---ng- a-s---ng- v3diie--- n-s---fd- u-------- r-------- a-p---md- v-pppamn- u--------,o
d-------- g-------- n-s---fn- v3saip--- a-s---fn- n-s---fn- u-------- d-------- l-s---mn- g-------- n-s---fa- g-------- n-s---ma- g-------- v3siie--- n-s---mn- u-------- a-s---fn- g-------- a-s---na- n-s---na- a-s---na- v3siie--- n-s---fn- u-------- a-s---na- c-------- a-s---na- u-------- r-------- g-------- n-s---fa- v3saim--- n-s---fd- a-s---fa- a-s---fa- u-------- n-s---fd- g-------- d-------- n-s---fa- u--------,o
c-------- d-------- n-s---md- n-s---md- v3siie--- n-s---fa- u--------,o
v3saia--- p-s---md- n-s---ma- a-s---ma- u-------- v-sapmma- r-------- n-p---fd- u-------- a-s---ma- u-------- d-------- a-s---ma- u--------,o
g-------- r-------- a-s---md- n-s---nn- a-s---nn- a-s---nn- u-------- d-------- v-srpann- u--------,o
v3saia--- g-------- d-------- n-s---na- a-s---na- u--------,o
v3siia--- g-------- n-s---fg- n-s---fg- r-------- n-s---fg- u-------- d-------- n-p---nn- a-p---nn- v3slia--- u-------- n-s---fn- g-------- n-s---fn- g-------- u-------- n-s---fn- g-------- v3piia--- a-p---fn- u-------- a-p---nn- d-------- u-------- a-p---nn- u-------- p-p---nn- p-s---md- v3ppoa--- d-------- u--------,o
g-------- c-------- g-------- v3saia--- u-------- d-------- n-p---nn- a-p---nn- v3slia--- u-------- p-s---fn- g-------- v3saia--- r-------- n-s---na- n-s---fn- u-------- a-s---fn- n-p---fg- u-------- g-------- p-s---mn- v3siie--- n-p---na- u--------,o
d-------- g-------- p-s---md- v3siie--- n-s---nn- u--------,o
m-------- g-------- v3saia--- a-p---na- u-------- v3saia--- g-------- g-------- n-s---md- u-------- v3saia--- g-------- d-------- c-------- r-------- n-s---fa- v3saia--- u--------,o
d-------- g-------- v3saia--- n-p---na- n-s---fn- u-------- a-s---fn- n-p---fg- u--------,o
v3saia--- g-------- g-------- a-p---na- c-------- v3saia--- a-p---nd- u-------- n-p---md- g-------- g-------- p-s---fa- g-------- c-------- n-p---fd- v3siia--- u--------,o
a-s---na- p-s---mn- g-------- n-s---na- n-s---fg- v3sase--- n-s---mn- n-s---fg- a-s---fg- u-------- d-------- v-srpamn- n-p---fg- u-------- a-s---na- r-------- a-s---fa- n-s---fa- v3saim--- n-s---mn- u--------,o
n-p---na- g-------- v-sapamn- u-------- v-sapamn- a-p---md- n-p---md- u-------- v3siia--- u--------,o
g-------- a-p---fd- n-p---fd- v3siia--- u--------,o
r-------- g-------- n-s---ma- v3siia--- c-------- n-s---na- v-sapmna- a-s---md- u--------,o
r-------- g-------- g-------- n-s---na- v3saim--- u-------- c-------- v3spoa--- u--------,o
v3saia--- g-------- p-s---na- n-p---fd- d-------- a-p---fd- n-s---ng- n-s---na- v--pna--- u--------,o
a-s---fa- g-------- v3saim--- n-s---fa- u--------,o
d-------- g-------- n-p---na- v3saia--- n-s---fn- u-------- a-s---fn- n-p---fg- u-------- n-p---na- v--anm--- u--------,o
p-s---mn- g-------- d-------- v3saie--- d-------- p-p---na- u--------,o
r-------- g-------- n-p---fa- g-------- n-p---ma- g-------- n-p---ma- g-------- v3saia--- r-------- a-s---fd- u-------- n-p---md- g-------- g-------- p-s---fa- g-------- v3saia--- r-------- n-s---fa- a-s---fa- u--------,o
a-s---nn- n-s---nn- v3siia--- u-------- c-------- p-s---nd- v3slie--- a-p---nn- u--------,o
l-s---md- g-------- g-------- a-s---md- v3siia--- r-------- n-s---fg- a-s---fn- n-s---fn- u-------- n-p---na- g-------- v-sapafn- a-p---na- c-------- v-sapafn- u--------,o
r-------- g-------- p-s---md- n-s---ma- v3saia--- n-s---fn- a-s---mg- n-s---mg- l-s---ma- a-s---ma- u-------- a-s---ma- g-------- n-s---ng- a-s---ma- u-------- r-------- g-------- d-------- n-p---na- n-s---md- u--------,o
r-------- g-------- p-s---md- n-p---na- v3siia--- a-p---na- a-p---na- u--------,o
n-s---ma- g-------- v3saia--- a-s---ma- g-------- a-s---ma- g-------- u--------,o
a-s---mn- g-------- n-s---md- v3saia--- n-p---na- a-s---mn- n-s---mn- u--------,o
g-------- p-s---mn- n-s---nd- v3siie--- d-------- v-srpemn- u-------- d-------- g-------- p-s---md- n-s---mn- r-------- n-p---nd- v3siia--- n-p---fa- g-------- v-sppamd- c-------- d-------- v-sppama- n-s---ma- n-s---fa- g-------- u-------- p-s---fa- d-------- n-s---fa- n-s---fa- v3ppia--- u-------- p-s---fn- g-------- d-------- v3spie--- c-------- g-------- n-s---ma- v3spia--- u-------- a-s---fn- g-------- a-s---fn- v3spia--- n-p---ng- n-s---mg- u--------,o
p-s---fa- g-------- g-------- p-s---ma- v3siia--- n-s---fn- u-------- a-s---fn- n-p---fg- u-------- v--pna--- r-------- a-p---na- n-s---fg- v-sppama- u--------,o
m-------- g-------- c-------- m-------- g-------- v3siia--- n-p---na- v-sppamn- u-------- a-s---fd- g-------- v3saip--- n-p---nn- a-p---nn- n-s---fg- n-p---mg- u-------- d-------- g-------- a-s---nn- v3siia--- a-s---md- u--------,o
v3saim--- g-------- d-------- c-------- n-s---nn- r-------- a-s----d- n-s---md- u--------,o
p-s---ma- g-------- r-------- n-p---mg- v-sppamn- n-s---mn- n-s---mn- d-------- r-------- n-p---mg- n-p---ng- v3saia--- u--------,o
v3saim--- g-------- p-s---md- n-s---ma- v-sppamn- u--------,o
p-s---mn- g-------- v3saim--- d-------- d-------- u-------- v-sapamn- g-------- n-s---na- r-------- a-s---ma- v3saie--- n-s---ma- u--------,o
u-------- i-------- i-------- u-------- d-------- d-------- g-------- v3paia--- n-p---mn- d-------- r-------- n-s---md- p-s---mg- r-------- n-p---md- v-sppamg- u-------- c-------- g-------- n-p---mg- n-s---fg- d-------- u-------- d-------- p-s---md- n-s---fn- v--ana--- a-s---na- n-s---na- n-s---fg- u-------- p-s---fn- p-s---ma- v3spia--- u--------,o
d-------- d-------- g-------- p-s---ma- v1spia--- n-s---na- v--pna--- n-s---fg- u-------- u--------,o
d-------- v-sapamn- v3siia--- n-p---fa- u-------- v3saia--- g-------- n-s---ma- n-p---fd- n-s---fa- v-sapamn- u--------,o
a-p---fa- g-------- v3siia--- n-p---fa- a-p---mg- n-p---mg- u-------- r-------- g-------- n-p---nd- v3saia--- n-s---fa- d-------- c-------- n-s---ma- u--------,o
v3slia--- g-------- d-------- n-s---fn- u--------,o
r-------- g-------- n-s---mn- g-------- n-s---mn- g-------- v3paia--- n-s---mn- g-------- a-s---mn- c-------- n-s---mn- n-s---mn- u-------- a-s---na- n-s---na- v-sppamn- u--------,o
c-------- d-------- n-s---mg- v3saip--- n-p---nn- c-------- a-s---nn- n-s---nn- u-------- v-sapamn- g-------- g-------- v3saia--- r-------- a-s---ma- n-s---ma- n-s---ma- u--------,o
u-------- i-------- p-s---md- p-s---mn- a-s---mn- u-------- p-s---nn- d-------- p-s---md- a-p---na- v3sasm--- u--------,o
v1spia--- c-------- g-------- a-p---na- n-s---fn- a-p---na- v3saia--- u-------- p-s---fn- p-s---ma- v3siie--- r-------- n-s---md- u-------- c-------- a-s---fa- n-s---fa- v--anm--- u-------- n-p---na- v--fna--- u--------,o
p-p---nn- g-------- g-------- d-------- a-p---nn- v3spie--- u--------,o
a-p---nd- n-p---nd- v3spia--- n-s---ma- a-s---ma- n-s---mn- u-------- v3saia--- g-------- n-s---ma- u-------- v3ppia--- g-------- n-p---fn- a-p---mg- n-p---mg- u--------,o
d-------- p-s---md- a-s---mn- a-s---mn- n-s---mn- u--------,o
d-------- n-p---mn- n-p---mn- c-------- d-------- u-------- p-p---mn- d-------- v3paim--- n-s---fd- r-------- a-s---fd- n-s---fa- n-p---md- v-pppamn- u--------,o
c-------- g-------- p-s---mn- g-------- v1saia--- v--ana--- c-------- n-s---ma- v--ana--- n-s---nd- l-s---nd- c-------- p-s---md- a-p---mn- a-p---na- n-p---na- n-p---mn- v3paia--- r-------- n-s---md- v-sapamd- u--------,o
d-------- g-------- v1saia--- n-p---ng- u-------- c-------- p-s---mg- n-s---na- v3piia--- a-p---mn- u--------,o
d-------- g-------- a-s---md- n-s---md- v3slie--- v--ana--- u-------- u--------,o
d-------- g-------- p-s---ma- v-sapama- v3saia--- a-s---nn- n-s---nn- r-------- n-s---fg- a-s---na- v-sppenn- u-------- r-------- g-------- n-s---fa- v3saia--- u--------,o
d-------- g-------- r-------- n-s---fg- a-s---mn- v3saia--- u-------- n-s---na- g-------- r-------- n-p---fg- v3saia--- u--------,o
a-s---na- g-------- p-s---md- n-s---ma- v3saia--- a-s---fn- v-pppemg- n-p---mg- v-sapafn- n-s---fn- u-------- d-------- g-------- n-s---nn- c-------- n-s---nn- v3saia--- n-s---md- u--------,o
p-s---ma- g-------- g-------- d-------- v3saia--- a-s---ma- n-s---ma- u-------- d-------- g-------- v3saip--- d-------- d-------- v--ana--- a-s---ng- r-------- n-s---ng- n-s---fg- u--------,o
n-p---na- g-------- g-------- v3siia--- u-------- p-p---na- p-s---md- v3saia--- a-s---fn- n-s---fn- u--------,o
d-------- g-------- g-------- g-------- v3saia--- u-------- n-s---ng- g-------- v3saia--- n-s---fa- a-s---fa- u-------- p-s---fn- p-s---md- a-s---fn- r-------- n-s---fg- v3siia--- u--------,o
d-------- d-------- g-------- d-------- n-s---fg- v3siie--- u-------- v-sppemn- g-------- u-------- c-------- v-sappmn- r-------- n-p---nd- v3saim--- a-s---fg- u-------- r-------- a-s---fd- g-------- v3siia--- n-s---na- n-s---mg- v-sppamn- u--------,o
p-s---fa- g-------- v3siia--- a-s---nn- n-s---nn- r-------- n-s---ma- d-------- c-------- d-------- u--------,o
c-------- g-------- c-------- a-s---mn- n-s---mn- v3spsa--- n-p---fa- r-------- n-s---na- u-------- a-p---fn- g-------- r-------- a-p---fd- v3ppie--- u-------- d-------- p-s---fa- r-------- n-s---na- n-p---mn- v3piia--- d-------- c-------- d-------- u--------,o
d-------- g-------- g-------- n-s---mn- n-s---md- v3saia--- v--pne--- u-------- d-------- g-------- d-------- n-s---mn- n-s---md- v3saia--- v--pna--- u--------,o
p-s---ma- g-------- v3saia--- n-s---mg- n-s---fn- u-------- a-s---fn- n-s---fn- u-------- n-s---fn- u-------- p-s---fn- d-------- g-------- v3siia--- n-s---fn- a-s---fn- u-------- d-------- g-------- n-s---mg- r-------- n-p---nd- n-p---mg- r-------- v3sria--- n-s---fg- u--------,o
p-s---fn- g-------- n-s---ma- v3saia--- v-sppema- u-------- n-p---na- v-sppama- u-------- n-s---fd- g-------- v-srpafn- n-s---fd- v3saim--- n-s---fg- u-------- v3siia--- g-------- r-------- n-s---fg- a-s---fg- v3saia--- g-------- n-s---ma- u--------,o
u-------- a-s---mv- u-------- d-------- p-s----d- d-------- n-s---mn- n-s---mn- v3saim--- d-------- u-------- c-------- p-s----d- a-p---na- a-p---na- v3spia--- u--------,o
d-------- g-------- g-------- p-s----a- v3sfia--- d-------- g-------- v-sppamn- u--------,o
d-------- d-------- d-------- v2samm--- u-------- v2spia--- g-------- p-s---md- d-------- v--pna--- u--------,o
n-p---na- a-p---na- v-sapamn- n-s---fa- n-p---md- v--pne--- v2sama--- u-------- g-------- n-p---fd- v-sppamn- v2spme--- n-s---mg- n-s---fg- n-p---mg- u-------- d-------- p-s----d- n-s---fn- v3spia--- v--ana--- u--------,o
v2sama--- g-------- u-------- p-s---na- n-s---na- r-------- n-s---ng- v--ana--- a-s---na- u--------,o
d-------- g-------- p-s---nn- p-s----d- v--ana--- n-s---nn- d-------- g-------- v--anm--- u--------,o
g-------- c-------- n-p---fd- v2stie--- n-s---fg- u-------- d-------- v-sapmmn- v--ana--- r-------- a-s---ma- n-s---ma- a-s---na- r-------- n-s---fg- u-------- a-s---mn- g-------- d-------- v--anm--- u-------- u--------,o
d-------- g-------- v-sapafn- n-s---fn- n-s---na- v3saia--- u-------- a-s---fn- g-------- d-------- r-------- n-s---ma- v3saim--- v-sppama- n-s---fd- v-srpafn- u--------,o
a-s---nn- g-------- p-s---fa- n-s---nn- v3saia--- u--------,o
g-------- p-s---mn- v3saia--- n-s---mn- a-s---mn- n-s---mn- u-------- v-sapamn- g-------- g-------- v3saia--- r-------- a-s---ma- n-s---ma- n-s---ma- u--------,o
u-------- i-------- p-s---md- p-s---mv- u-------- d-------- p-s---mn- p-s---md- v3spsa--- n-s---ma- d-------- a-p---mg- u-------- p-s---mn- g-------- p-s---ma- n-s---fg- v--ana--- v3spia--- u--------,o
d-------- d-------- d-------- g-------- v1sfim--- u-------- c-------- d-------- n-p---md- n-s---fa- p-s---mn- v1saim--- u-------- d-------- p-s---md- v3saim--- a-s---na- v--pna--- u--------,o
d-------- d-------- d-------- v1sfia--- u-------- v3spia--- g-------- p-s---md- v--pna--- a-s---nn- u--------,o
c-------- g-------- g-------- g-------- n-p---nn- r-------- n-p---fd- v3srsa--- u-------- d-------- d-------- v1sfia--- c-------- v1sfim--- n-p---na- v-sppamn- u--------,o
g-------- c-------- g-------- p-s---md- n-s---fa- r-------- n-s---nn- v3sasa--- u-------- v1sfim--- u-------- c-------- d-------- g-------- p-s---nn- r-------- v--ana--- a-s---nnc u-------- u--------,o
c-------- p-s---mn- a-p---na- v3siia--- r-------- n-s---fa- c-------- r-------- n-s---ma- u-------- v3saia--- g-------- r-------- a-s---na- n-s---na- n-s---mn- n-s---mn- u-------- a-s---na- g-------- a-s---na- g-------- u-------- a-s---na- u-------- v3saia--- g-------- a-s---ma- u--------,o
c-------- g-------- n-s---mn- a-s---mn- n-p---ng- n-s---ma- v3sasa--- a-p---ng- u--------,o
p-p---na- g-------- g-------- g-------- v3saia--- d-------- d-------- u--------,o
d-------- p-s---fg- n-p---na- a-p---na- v3saia--- u--------,o
g-------- n-s---mn- r-------- n-s---nd- n-s---nd- v3siia--- u-------- n-s---ma- c-------- n-s---ma- v-sppamn- u-------- n-p---na- g-------- v3siia--- u-------- p-p---na- p-s---md- v3saia--- a-s---fn- n-s---fn- u--------,o
d-------- g-------- n-s---na- r-------- n-s---ng- v3saia--- u-------- a-s---mn- g-------- a-s---mn- n-s---md- v3saia--- u-------- n-d---fa- v-sapamn- u-------- v--pna--- v-srpamn- u--------,o
v3saia--- g-------- n-s---mn- n-s---mn- u-------- v-sapamn- g-------- n-s---na- r-------- a-s---ma- v3saie--- n-s---ma- u--------,o
u-------- d-------- d-------- a-p---na- a-p---na- v-sapamn- v2spme--- r-------- n-s---ma- u-------- r-------- p-s---na- g-------- n-p---md- a-p---md- v2sasp--- u--------,o
d-------- d-------- g-------- d-------- p-s----a- v1sria--- v--fnm--- n-s---fg- u-------- u--------,o
d-------- g-------- v-sapamn- v3saia--- n-p---ma- n-p---ma- u-------- v3saim--- g-------- r-------- n-p---fa- u-------- d-------- p-s---md- a-p---nn- n-p---nn- v3ppia--- u--------,o
g-------- n-s---fn- n-s---fn- n-s---mg- a-p---na- v3saia--- u--------,o
d-------- g-------- l-p---mg- a-p---mg- n-p---mg- v3saia--- n-p---fa- u-------- v--anm--- g-------- v3saia--- c-------- v--anp--- a-p---ma- u--------,o
v3saia--- g-------- r-------- a-s---ma- n-s---ma- u-------- r-------- g-------- n-p---na- v3saia--- u-------- c-------- p-s---na- n-p---md- a-p---md- v3saop--- a-s---mn- n-s---mn- n-s---ma- c-------- n-p---ma- v-sapamn- u--------,o
d-------- m-------- n-p---fa- m-------- g-------- n-p---na- n-s---nd- a-s---nd- v3siie--- u-------- a-p---na- g-------- p-s---md- n-s---fn- v3siie--- n-s---ma- u--------,o
d-------- c-------- g-------- a-s---na- n-s---na- a-s---fn- v3saia--- n-s---fn- u-------- d-------- d-------- d-------- n-s---mn- g-------- v3saim--- c-------- n-s---fn- v3siie--- a-s---fn- u--------,o
p-s---mn- g-------- g-------- d-------- v3saia--- n-s---fa- a-s---na- d-------- v-sapamn- u-------- a-s---ng- r-------- n-s---ng- v-sappmn- u--------,o
